,Sentence #,Word,POS,Tag
30375,,GERMAN,NNP,MISC
30376,,FIRST,NNP,O
30377,,DIVISION,NNP,O
30378,,SUMMARIES,NNP,O
30379,Sentence: 1193,BONN,NN,LOC
30380,,1996-08-23,CD,O
30381,,Summaries,NNS,O
30382,,of,IN,O
30383,,Bundesliga,NNP,MISC
30384,,matches,VBZ,O
30385,,on,IN,O
30386,,Friday,NNP,O
30387,,:,:,O
30388,,Hansa,NNP,ORG
30389,,Rostock,NNP,ORG
30390,,0,CD,O
30391,,Hamburg,NNP,ORG
30392,,1,CD,O
30393,,(,(,O
30394,,Baeron,NN,PER
30395,,64th,JJ,O
30396,,min,NN,O
30397,,),),O
30398,Sentence: 1194,Halftime,VB,O
30399,,0-0,NNP,O
30400,Sentence: 1195,Attendance,NNP,O
30401,,"18,500",CD,O
30402,Sentence: 1196,St,NNP,ORG
30403,,Pauli,NNP,ORG
30404,,4,CD,O
30405,,(,(,O
30406,,Driller,NNP,PER
30407,,15th,JJ,O
30408,,",",",",O
30409,,Trulsen,NNP,PER
30410,,54th,CD,O
30411,,",",",",O
30412,,Springer,NNP,PER
30413,,64th,CD,O
30414,,",",",",O
30415,,Sobotzik,NNP,PER
30416,,67th,JJ,O
30417,,penalty,NN,O
30418,,),),O
30419,,Schalke,NNP,ORG
30420,,4,CD,O
30421,,(,(,O
30422,,Max,NNP,PER
30423,,11th,JJ,O
30424,,",",",",O
30425,,Thon,NNP,PER
30426,,34th,NNP,O
30427,,",",",",O
30428,,Wilmots,NNP,PER
30429,,38th,CD,O
30430,,",",",",O
30431,,Springer,NNP,PER
30432,,64th,CD,O
30433,,),),O
30434,Sentence: 1197,1-3,NNP,O
30435,Sentence: 1198,"19,775",CD,O
30436,Sentence: 1199,-DOCSTART-,-X-,O
30437,,SOCCER,NN,O
30438,,-,:,O
30439,,FRENCH,VB,MISC
30440,,LEAGUE,NNP,O
30441,,SUMMARY,NNP,O
30442,Sentence: 1200,PARIS,NNP,LOC
30443,,1996-08-23,CD,O
30444,,Summary,NNS,O
30445,,of,IN,O
30446,,a,DT,O
30447,,French,JJ,MISC
30448,,first,JJ,O
30449,,division,NN,O
30450,,match,NN,O
30451,,on,IN,O
30452,,Friday,NNP,O
30453,Sentence: 1201,Nancy,NNP,ORG
30454,,0,CD,O
30455,,Paris,NNP,ORG
30456,,St,NNP,ORG
30457,,Germain,NNP,ORG
30458,,0,CD,O
30459,Sentence: 1202,Attendance,NN,O
30460,,:,:,O
30461,,"15,000",LS,O
30462,Sentence: 1203,-DOCSTART-,-X-,O
30463,,SOCCER,NN,O
30464,,-,:,O
30465,,FRENCH,VB,MISC
30466,,LEAGUE,NNP,O
30467,,RESULT,NNP,O
30468,Sentence: 1204,PARIS,NNP,LOC
30469,,1996-08-23,CD,O
30470,,Result,NN,O
30471,,of,IN,O
30472,,a,DT,O
30473,,French,JJ,MISC
30474,,first,JJ,O
30475,,division,NN,O
30476,,match,NN,O
30477,,on,IN,O
30478,,Friday,NNP,O
30479,Sentence: 1205,Nancy,NNP,ORG
30480,,0,CD,O
30481,,Paris,NNP,ORG
30482,,St,NNP,ORG
30483,,Germain,NNP,ORG
30484,,0,CD,O
30485,,-DOCSTART-,-X-,O
30486,,SOCCER,NN,O
30487,,-,:,O
30488,,GERMAN,NNP,MISC
30489,,FIRST,NNP,O
30490,,DIVISION,NNP,O
30491,,RESULTS,NNS,O
30492,Sentence: 1206,BONN,NN,LOC
30493,,1996-08-23,CD,O
30494,,Results,NNS,O
30495,,of,IN,O
30496,,German,JJ,MISC
30497,,first,JJ,O
30498,,division,NN,O
30499,,soccer,NN,O
30500,,matches,NNS,O
30501,,on,IN,O
30502,,Friday,NNP,O
30503,,:,:,O
30504,,St,NNP,ORG
30505,,Pauli,NNP,ORG
30506,,4,CD,O
30507,,Schalke,NNP,ORG
30508,,4,CD,O
30509,,Hansa,NNP,ORG
30510,,Rostock,NNP,ORG
30511,,0,CD,O
30512,,Hamburg,NNP,ORG
30513,,1,CD,O
30514,,-DOCSTART-,-X-,O
30515,,ATHLETICS,NNP,O
30516,,-,:,O
30517,,MASTERKOVA,NNP,PER
30518,,BREAKS,NNPS,O
30519,,SECOND,FW,O
30520,,WORLD,NN,O
30521,,RECORD,VBN,O
30522,,IN,IN,O
30523,,10,CD,O
30524,,DAYS,NNS,O
30525,Sentence: 1207,Adrian,NNP,PER
30526,,Warner,NNP,PER
30527,,BRUSSELS,NNP,LOC
30528,,1996-08-23,CD,O
30529,,Russia,NNP,LOC
30530,,'s,POS,O
30531,,double,JJ,O
30532,,Olympic,JJ,MISC
30533,,champion,NN,O
30534,,Svetlana,NNP,PER
30535,,Masterkova,NNP,PER
30536,,smashed,VBD,O
30537,,her,PRP$,O
30538,,second,JJ,O
30539,,world,NN,O
30540,,record,NN,O
30541,,in,IN,O
30542,,just,RB,O
30543,,10,CD,O
30544,,days,NNS,O
30545,,on,IN,O
30546,,Friday,NNP,O
30547,,when,WRB,O
30548,,she,PRP,O
30549,,bettered,VBD,O
30550,,the,DT,O
30551,,mark,NN,O
30552,,for,IN,O
30553,,the,DT,O
30554,,women,NNS,O
30555,,'s,POS,O
30556,,"1,000",CD,O
30557,,metres,NNS,O
30558,Sentence: 1208,After,IN,O
30559,,breaking,VBG,O
30560,,the,DT,O
30561,,world,NN,O
30562,,record,NN,O
30563,,for,IN,O
30564,,the,DT,O
30565,,women,NNS,O
30566,,'s,POS,O
30567,,mile,NN,O
30568,,in,IN,O
30569,,Zurich,NNP,LOC
30570,,last,JJ,O
30571,,Wednesday,NNP,O
30572,,",",",",O
30573,,the,DT,O
30574,,Olympic,JJ,MISC
30575,,800,CD,O
30576,,and,CC,O
30577,,"1,500",CD,O
30578,,metres,NNS,O
30579,,champion,VBP,O
30580,,clocked,VBN,O
30581,,two,CD,O
30582,,minutes,NNS,O
30583,,28.98,CD,O
30584,,seconds,NNS,O
30585,,over,IN,O
30586,,"1,000",CD,O
30587,,at,IN,O
30588,,the,DT,O
30589,,Brussels,NNP,LOC
30590,,grand,JJ,O
30591,,prix,JJ,O
30592,,meeting,NN,O
30593,Sentence: 1209,The,DT,O
30594,,Russian,NNPS,MISC
30595,,ate,VBD,O
30596,,up,RP,O
30597,,the,DT,O
30598,,ground,NN,O
30599,,in,IN,O
30600,,a,DT,O
30601,,swift,NN,O
30602,,last,JJ,O
30603,,lap,NN,O
30604,,to,TO,O
30605,,shave,VB,O
30606,,0.36,CD,O
30607,,seconds,NNS,O
30608,,off,IN,O
30609,,the,DT,O
30610,,previous,JJ,O
30611,,best,JJS,O
30612,,of,IN,O
30613,,2:29.34,CD,O
30614,,set,NN,O
30615,,by,IN,O
30616,,Mozambique,NNP,LOC
30617,,'s,POS,O
30618,,Maria,NNP,PER
30619,,Mutola,NNP,PER
30620,,in,IN,O
30621,,the,DT,O
30622,,same,JJ,O
30623,,stadium,NN,O
30624,,in,IN,O
30625,,August,NNP,O
30626,,last,JJ,O
30627,,year,NN,O
30628,Sentence: 1210,Former,JJ,O
30629,,world,NN,O
30630,,800,CD,O
30631,,champion,NN,O
30632,,Mutola,NNP,PER
30633,,pushed,VBD,O
30634,,Masterkova,NNP,PER
30635,,all,PDT,O
30636,,the,DT,O
30637,,way,NN,O
30638,,",",",",O
30639,,finishing,VBG,O
30640,,second,JJ,O
30641,,in,IN,O
30642,,2:29.66,CD,O
30643,Sentence: 1211,But,CC,O
30644,,it,PRP,O
30645,,was,VBD,O
30646,,the,DT,O
30647,,Russian,NNP,MISC
30648,,who,WP,O
30649,,picked,VBD,O
30650,,up,RP,O
30651,,the,DT,O
30652,,bonus,NN,O
30653,,of,IN,O
30654,,$,$,O
30655,,"25,000",CD,O
30656,,for,IN,O
30657,,the,DT,O
30658,,historic,JJ,O
30659,,run,NN,O
30660,,in,IN,O
30661,,front,NN,O
30662,,of,IN,O
30663,,a,DT,O
30664,,capacity,NN,O
30665,,"40,000",CD,O
30666,,crowd,NN,O
30667,Sentence: 1212,Masterkova,NN,PER
30668,,dominated,VBD,O
30669,,the,DT,O
30670,,middle-distance,NN,O
30671,,races,NNS,O
30672,,at,IN,O
30673,,the,DT,O
30674,,recent,JJ,O
30675,,Atlanta,NNP,MISC
30676,,Games,NNPS,MISC
30677,,following,VBG,O
30678,,her,PRP$,O
30679,,return,NN,O
30680,,to,TO,O
30681,,competition,VB,O
30682,,this,DT,O
30683,,season,NN,O
30684,,after,IN,O
30685,,a,DT,O
30686,,three-year,JJ,O
30687,,maternity,NN,O
30688,,break,NN,O
30689,Sentence: 1213,In,IN,O
30690,,her,PRP$,O
30691,,first,JJ,O
30692,,mile,NN,O
30693,,race,NN,O
30694,,at,IN,O
30695,,the,DT,O
30696,,richest,JJS,O
30697,,meeting,NN,O
30698,,in,IN,O
30699,,Zurich,NNP,LOC
30700,,last,JJ,O
30701,,Wednesday,NNP,O
30702,,",",",",O
30703,,she,PRP,O
30704,,slashed,VBD,O
30705,,3.05,CD,O
30706,,seconds,NNS,O
30707,,off,IN,O
30708,,the,DT,O
30709,,previous,JJ,O
30710,,record,NN,O
30711,Sentence: 1214,The,DT,O
30712,,record,NN,O
30713,,of,IN,O
30714,,four,CD,O
30715,,minutes,NNS,O
30716,,",",",",O
30717,,12.56,CD,O
30718,,seconds,NNS,O
30719,,in,IN,O
30720,,Zurich,NNP,LOC
30721,,earned,VBD,O
30722,,Masterkova,NNP,PER
30723,,a,DT,O
30724,,bonus,NN,O
30725,,of,IN,O
30726,,$,$,O
30727,,"50,000",CD,O
30728,,plus,CC,O
30729,,one,CD,O
30730,,kilo,NNS,O
30731,,of,IN,O
30732,,gold,NN,O
30733,Sentence: 1215,After,IN,O
30734,,Friday,NNP,O
30735,,'s,POS,O
30736,,performance,NN,O
30737,,the,DT,O
30738,,Russian,JJ,MISC
30739,,will,MD,O
30740,,have,VB,O
30741,,earned,VBN,O
30742,,well,RB,O
30743,,over,IN,O
30744,,$,$,O
30745,,"100,000",CD,O
30746,,in,IN,O
30747,,less,JJR,O
30748,,than,IN,O
30749,,a,DT,O
30750,,fortnight,NN,O
30751,,",",",",O
30752,,taking,VBG,O
30753,,her,PRP$,O
30754,,appearance,NN,O
30755,,money,NN,O
30756,,into,IN,O
30757,,account,NN,O
30758,Sentence: 1216,Brussels,NNP,LOC
30759,,organisers,NNS,O
30760,,had,VBD,O
30761,,laid,VBN,O
30762,,a,DT,O
30763,,new,JJ,O
30764,,track,NN,O
30765,,for,IN,O
30766,,the,DT,O
30767,,meeting,NN,O
30768,,comparable,JJ,O
30769,,to,TO,O
30770,,the,DT,O
30771,,surface,NN,O
30772,,at,IN,O
30773,,the,DT,O
30774,,Atlanta,NNP,MISC
30775,,Games,NNPS,MISC
30776,,but,CC,O
30777,,put,VB,O
30778,,down,RP,O
30779,,on,IN,O
30780,,a,DT,O
30781,,softer,JJR,O
30782,,surface,NN,O
30783,Sentence: 1217,Masterkova,NN,PER
30784,,clearly,RB,O
30785,,enjoyed,VBD,O
30786,,it,PRP,O
30787,Sentence: 1218,Mutola,NN,PER
30788,,looked,VBD,O
30789,,threatening,VBG,O
30790,,in,RP,O
30791,,the,DT,O
30792,,final,JJ,O
30793,,200,CD,O
30794,,metres,NNS,O
30795,,but,CC,O
30796,,the,DT,O
30797,,Russian,NNPS,MISC
30798,,found,VBD,O
30799,,an,DT,O
30800,,extra,JJ,O
30801,,gear,NN,O
30802,,to,TO,O
30803,,power,NN,O
30804,,home,NN,O
30805,,several,JJ,O
30806,,strides,NNS,O
30807,,ahead,RB,O
30808,,",",",",O
30809,,pointing,VBG,O
30810,,at,IN,O
30811,,the,DT,O
30812,,time,NN,O
30813,,on,IN,O
30814,,the,DT,O
30815,,clock,NN,O
30816,,with,IN,O
30817,,delight,NN,O
30818,,as,IN,O
30819,,she,PRP,O
30820,,crossed,VBD,O
30821,,the,DT,O
30822,,line,NN,O
30823,Sentence: 1219,-DOCSTART-,-X-,O
30824,,ATHLETICS,NNP,O
30825,,-,:,O
30826,,WOMEN,NNP,O
30827,,'S,POS,O
30828,,"1,000",CD,O
30829,,METRES,NNP,O
30830,,WORLD,NN,O
30831,,RECORD,VBN,O
30832,,EVOLUTION,RP,O
30833,Sentence: 1220,BRUSSELS,NNP,LOC
30834,,1996-08-23,CD,O
30835,,Evolution,NN,O
30836,,of,IN,O
30837,,the,DT,O
30838,,women,NNS,O
30839,,'s,POS,O
30840,,"1,000",CD,O
30841,,metres,NNS,O
30842,,world,NN,O
30843,,record,NN,O
30844,,(,(,O
30845,,tabulated,VBN,O
30846,,under,IN,O
30847,,time,NN,O
30848,,",",",",O
30849,,name,NN,O
30850,,/,SYM,O
30851,,nationality,NN,O
30852,,",",",",O
30853,,venue,NN,O
30854,,",",",",O
30855,,date,NN,O
30856,,),),O
30857,,:,:,O
30858,,2:30.67,CD,O
30859,,Christine,NNP,PER
30860,,Wachtel,NNP,PER
30861,,(,(,O
30862,,Germany,NNP,LOC
30863,,),),O
30864,,Berlin,NNP,LOC
30865,,17.8.90,CD,O
30866,,2:29.34,CD,O
30867,,Maria,NNP,PER
30868,,Mutola,NNP,PER
30869,,(,(,O
30870,,Mozambique,NNP,LOC
30871,,),),O
30872,,Brussels,NNP,LOC
30873,,25.8.95,CD,O
30874,,2:28.98,CD,O
30875,,Svetlana,NNP,PER
30876,,Masterkova,NNP,PER
30877,,(,(,O
30878,,Russia,NNP,LOC
30879,,),),O
30880,,Brussels,NNP,LOC
30881,,23.8.96,CD,O
30882,,-DOCSTART-,-X-,O
30883,,ATHLETICS,NNP,O
30884,,-,:,O
30885,,MASTERKOVA,NNP,PER
30886,,BREAKS,NNPS,O
30887,,WOMEN,VBP,O
30888,,'S,VBZ,O
30889,,WORLD,NN,O
30890,,"1,000",CD,O
30891,,RECORD,NNPS,O
30892,Sentence: 1221,BRUSSELS,NNP,LOC
30893,,1996-08-23,CD,O
30894,,Russian,NNP,MISC
30895,,Svetlana,NNP,PER
30896,,Masterkova,NNP,PER
30897,,broke,VBD,O
30898,,the,DT,O
30899,,women,NNS,O
30900,,'s,POS,O
30901,,world,NN,O
30902,,"1,000",CD,O
30903,,metres,NNS,O
30904,,record,VBP,O
30905,,on,IN,O
30906,,Friday,NNP,O
30907,,when,WRB,O
30908,,she,PRP,O
30909,,clocked,VBN,O
30910,,an,DT,O
30911,,unofficial,JJ,O
30912,,two,CD,O
30913,,minutes,NNS,O
30914,,28.99,CD,O
30915,,seconds,NNS,O
30916,,at,IN,O
30917,,the,DT,O
30918,,Brussels,NNP,LOC
30919,,grand,JJ,O
30920,,prix,NN,O
30921,Sentence: 1222,The,DT,O
30922,,previous,JJ,O
30923,,mark,NN,O
30924,,of,IN,O
30925,,2:29.34,CD,O
30926,,was,VBD,O
30927,,set,VBN,O
30928,,by,IN,O
30929,,Mozambique,NNP,LOC
30930,,'s,POS,O
30931,,Maria,NNP,PER
30932,,Mutola,NNP,PER
30933,,here,RB,O
30934,,on,IN,O
30935,,August,NNP,O
30936,,25,CD,O
30937,,last,JJ,O
30938,,year,NN,O
30939,Sentence: 1223,The,DT,O
30940,,time,NN,O
30941,,was,VBD,O
30942,,officially,RB,O
30943,,adjusted,VBN,O
30944,,to,TO,O
30945,,2:28.98,CD,O
30946,Sentence: 1224,-DOCSTART-,-X-,O
30947,,GOLF,NN,O
30948,,-,:,O
30949,,GERMAN,NNP,MISC
30950,,OPEN,NNP,MISC
30951,,SECOND,NNP,O
30952,,ROUND,NNP,O
30953,,SCORES,NNP,O
30954,Sentence: 1225,STUTTGART,NNP,LOC
30955,,",",",",O
30956,,Germany,NNP,LOC
30957,,1996-08-23,CD,O
30958,,Leading,JJ,O
30959,,second,JJ,O
30960,,round,NN,O
30961,,scores,NNS,O
30962,,in,IN,O
30963,,the,DT,O
30964,,German,NNP,MISC
30965,,Open,NNP,MISC
30966,,golf,NN,O
30967,,championship,NN,O
30968,,on,IN,O
30969,,Friday,NNP,O
30970,,(,(,O
30971,,Britain,NNP,LOC
30972,,unless,IN,O
30973,,stated,JJ,O
30974,,),),O
30975,,:,:,O
30976,,128,CD,O
30977,,Ian,NNP,PER
30978,,Woosnam,NNP,PER
30979,,64,CD,O
30980,,64,CD,O
30981,,129,CD,O
30982,,Robert,NNP,PER
30983,,Karlsson,NNP,PER
30984,,(,(,O
30985,,Sweden,NNP,LOC
30986,,),),O
30987,,67,CD,O
30988,,62,CD,O
30989,,130,CD,O
30990,,Fernando,NNP,PER
30991,,Roca,NNP,PER
30992,,(,(,O
30993,,Spain,NNP,LOC
30994,,),),O
30995,,66,CD,O
30996,,64,CD,O
30997,,",",",",O
30998,,Ian,NNP,PER
30999,,Pyman,NNP,PER
31000,,66,CD,O
31001,,64,CD,O
31002,,131,CD,O
31003,,Carl,NNP,PER
31004,,Suneson,NNP,PER
31005,,65,CD,O
31006,,66,CD,O
31007,,",",",",O
31008,,Stephen,NNP,PER
31009,,Field,NNP,PER
31010,,66,CD,O
31011,,65,CD,O
31012,,132,CD,O
31013,,Miguel,NNP,PER
31014,,Angel,NNP,PER
31015,,Martin,NNP,PER
31016,,(,(,O
31017,,Spain,NNP,LOC
31018,,),),O
31019,,66,CD,O
31020,,66,CD,O
31021,,",",",",O
31022,,Raymond,NNP,PER
31023,,Russell,NNP,PER
31024,,63,CD,O
31025,,69,CD,O
31026,,",",",",O
31027,,Thomas,NNP,PER
31028,,Gogele,NNP,PER
31029,,(,(,O
31030,,Germany,NNP,LOC
31031,,),),O
31032,,67,CD,O
31033,,65,CD,O
31034,,",",",",O
31035,,Paul,NNP,PER
31036,,Broadhurst,NNP,PER
31037,,62,CD,O
31038,,70,CD,O
31039,,",",",",O
31040,,Diego,NNP,PER
31041,,Borrego,NNP,PER
31042,,(,(,O
31043,,Spain,NNP,LOC
31044,,),),O
31045,,69,CD,O
31046,,63,CD,O
31047,,133,CD,O
31048,,Ricky,NNP,PER
31049,,Willison,NNP,PER
31050,,69,CD,O
31051,,64,CD,O
31052,,",",",",O
31053,,Stephen,NNP,PER
31054,,Ames,NNP,PER
31055,,(,(,O
31056,,Trinidad,NNP,LOC
31057,,and,CC,LOC
31058,,Tobago,NNP,LOC
31059,,),),O
31060,,68,CD,O
31061,,65,CD,O
31062,,",",",",O
31063,,Eamonn,NNP,PER
31064,,Darcy,NNP,PER
31065,,(,(,O
31066,,Ireland,NNP,LOC
31067,,),),O
31068,,65,CD,O
31069,,68,CD,O
31070,,134,CD,O
31071,,Robert,NNP,PER
31072,,Coles,NNP,PER
31073,,68,CD,O
31074,,66,CD,O
31075,,",",",",O
31076,,David,NNP,PER
31077,,Williams,NNP,PER
31078,,67,CD,O
31079,,67,CD,O
31080,,",",",",O
31081,,Thomas,NNP,PER
31082,,Bjorn,NNP,PER
31083,,(,(,O
31084,,Denmark,NNP,LOC
31085,,),),O
31086,,66,CD,O
31087,,68,CD,O
31088,,",",",",O
31089,,Pedro,NNP,PER
31090,,Linhart,NNP,PER
31091,,(,(,O
31092,,Spain,NNP,LOC
31093,,),),O
31094,,67,CD,O
31095,,67,CD,O
31096,,",",",",O
31097,,Michael,NNP,PER
31098,,Jonzon,NNP,PER
31099,,(,(,O
31100,,Sweden,NNP,LOC
31101,,),),O
31102,,67,CD,O
31103,,67,CD,O
31104,,",",",",O
31105,,Roger,NNP,PER
31106,,Chapman,NNP,PER
31107,,72,CD,O
31108,,62,CD,O
31109,,",",",",O
31110,,Jonathan,NNP,PER
31111,,Lomas,NNP,PER
31112,,67,CD,O
31113,,67,CD,O
31114,,",",",",O
31115,,Francisco,NNP,PER
31116,,Cea,NNP,PER
31117,,(,(,O
31118,,Spain,NNP,LOC
31119,,),),O
31120,,68,CD,O
31121,,66,CD,O
31122,,135,CD,O
31123,,Terry,NNP,PER
31124,,Price,NNP,PER
31125,,(,(,O
31126,,Australia,NNP,LOC
31127,,),),O
31128,,67,CD,O
31129,,68,CD,O
31130,,",",",",O
31131,,Paul,NNP,PER
31132,,Eales,NNPS,PER
31133,,67,CD,O
31134,,68,CD,O
31135,,",",",",O
31136,,Wayne,NNP,PER
31137,,Riley,NNP,PER
31138,,(,(,O
31139,,Australia,NNP,LOC
31140,,),),O
31141,,64,CD,O
31142,,71,CD,O
31143,,",",",",O
31144,,Carl,NNP,PER
31145,,Mason,NNP,PER
31146,,69,CD,O
31147,,66,CD,O
31148,,",",",",O
31149,,Barry,NNP,PER
31150,,Lane,NNP,PER
31151,,68,CD,O
31152,,67,CD,O
31153,,",",",",O
31154,,Bernhard,NNP,PER
31155,,Langer,NNP,PER
31156,,(,(,O
31157,,Germany,NNP,LOC
31158,,),),O
31159,,64,CD,O
31160,,71,CD,O
31161,,",",",",O
31162,,Gary,NNP,PER
31163,,Orr,NNP,PER
31164,,67,CD,O
31165,,68,CD,O
31166,,",",",",O
31167,,Mats,NNP,PER
31168,,Lanner,NNP,PER
31169,,(,(,O
31170,,Sweden,NNP,LOC
31171,,),),O
31172,,64,CD,O
31173,,71,CD,O
31174,,",",",",O
31175,,Jeff,NNP,PER
31176,,Hawksworth,NNP,PER
31177,,67,CD,O
31178,,68,CD,O
31179,,",",",",O
31180,,Des,NNP,PER
31181,,Smyth,NN,PER
31182,,(,(,O
31183,,Ireland,NNP,LOC
31184,,),),O
31185,,66,CD,O
31186,,69,CD,O
31187,,",",",",O
31188,,David,NNP,PER
31189,,Carter,NNP,PER
31190,,66,CD,O
31191,,69,CD,O
31192,,",",",",O
31193,,Steve,NNP,PER
31194,,Webster,NNP,PER
31195,,69,CD,O
31196,,66,CD,O
31197,,",",",",O
31198,,Jose,NNP,PER
31199,,Maria,NNP,PER
31200,,Canizares,NNPS,PER
31201,,(,(,O
31202,,Spain,NNP,LOC
31203,,),),O
31204,,67,CD,O
31205,,68,CD,O
31206,,",",",",O
31207,,Paul,NNP,PER
31208,,Lawrie,NNP,PER
31209,,66,CD,O
31210,,69,CD,O
31211,,-DOCSTART-,-X-,O
31212,,ATHLETICS,NNP,O
31213,,-,:,O
31214,,MITCHELL,NNP,PER
31215,,UPSTAGES,NNP,O
31216,,TRIO,NNP,O
31217,,OF,IN,O
31218,,OLYMPIC,NNP,MISC
31219,,SPRINT,NNP,O
31220,,CHAMPIONS,NNP,O
31221,Sentence: 1226,Adrian,NNP,PER
31222,,Warner,NNP,PER
31223,,BRUSSELS,NNP,LOC
31224,,1996-08-23,CD,O
31225,,American,NNP,MISC
31226,,Dennis,NNP,PER
31227,,Mitchell,NNP,PER
31228,,upstaged,VBD,O
31229,,a,DT,O
31230,,trio,NN,O
31231,,of,IN,O
31232,,past,JJ,O
31233,,and,CC,O
31234,,present,JJ,O
31235,,Olympic,NNP,MISC
31236,,100,CD,O
31237,,metres,NNS,O
31238,,champions,NNS,O
31239,,on,IN,O
31240,,Friday,NNP,O
31241,,with,IN,O
31242,,a,DT,O
31243,,storming,JJ,O
31244,,victory,NN,O
31245,,at,IN,O
31246,,the,DT,O
31247,,Brussels,NNP,LOC
31248,,grand,JJ,O
31249,,prix,NN,O
31250,Sentence: 1227,Sporting,NNP,ORG
31251,,his,PRP$,O
31252,,customary,JJ,O
31253,,bright,JJ,O
31254,,green,JJ,O
31255,,outfit,NN,O
31256,,",",",",O
31257,,the,DT,O
31258,,U.S.,NNP,LOC
31259,,champion,NN,O
31260,,clocked,VBN,O
31261,,10.03,CD,O
31262,,seconds,NNS,O
31263,,despite,IN,O
31264,,damp,NN,O
31265,,conditions,NNS,O
31266,,to,TO,O
31267,,take,VB,O
31268,,the,DT,O
31269,,scalp,NN,O
31270,,of,IN,O
31271,,Canada,NNP,LOC
31272,,'s,POS,O
31273,,reigning,VBG,O
31274,,Olympic,JJ,MISC
31275,,champion,NN,O
31276,,Donovan,NNP,PER
31277,,Bailey,NNP,PER
31278,,",",",",O
31279,,1992,CD,O
31280,,champion,NN,O
31281,,Linford,NNP,PER
31282,,Christie,NNP,PER
31283,,of,IN,O
31284,,Britain,NNP,LOC
31285,,and,CC,O
31286,,American,NNP,MISC
31287,,1984,CD,O
31288,,and,CC,O
31289,,1988,CD,O
31290,,champion,NN,O
31291,,Carl,NNP,PER
31292,,Lewis,NNP,PER
31293,Sentence: 1228,Mitchell,NNP,PER
31294,,also,RB,O
31295,,beat,VBD,O
31296,,world,NN,O
31297,,and,CC,O
31298,,Olympic,JJ,MISC
31299,,champion,NN,O
31300,,Bailey,NNP,PER
31301,,at,IN,O
31302,,the,DT,O
31303,,most,RBS,O
31304,,lucrative,JJ,O
31305,,meeting,NN,O
31306,,in,IN,O
31307,,the,DT,O
31308,,sport,NN,O
31309,,in,IN,O
31310,,Zurich,NNP,LOC
31311,,last,JJ,O
31312,,week,NN,O
31313,Sentence: 1229,The,DT,O
31314,,American,NNP,MISC
31315,,",",",",O
31316,,who,WP,O
31317,,finished,VBD,O
31318,,fourth,JJ,O
31319,,at,IN,O
31320,,the,DT,O
31321,,Atlanta,NNP,MISC
31322,,Games,NNPS,MISC
31323,,",",",",O
31324,,was,VBD,O
31325,,fast,RB,O
31326,,out,IN,O
31327,,of,IN,O
31328,,his,PRP$,O
31329,,blocks,NNS,O
31330,,and,CC,O
31331,,held,VBD,O
31332,,off,RP,O
31333,,Bailey,NNP,PER
31334,,'s,POS,O
31335,,late,JJ,O
31336,,burst,NN,O
31337,,in,IN,O
31338,,the,DT,O
31339,,final,JJ,O
31340,,20,CD,O
31341,,metres,NNS,O
31342,,before,IN,O
31343,,heading,VBG,O
31344,,off,RP,O
31345,,for,IN,O
31346,,a,DT,O
31347,,lap,NN,O
31348,,of,IN,O
31349,,celebration,NN,O
31350,Sentence: 1230,The,DT,O
31351,,Canadian,JJ,MISC
31352,,was,VBD,O
31353,,second,JJ,O
31354,,in,IN,O
31355,,10.09,CD,O
31356,,with,IN,O
31357,,Lewis,NNP,PER
31358,,third,JJ,O
31359,,in,IN,O
31360,,10.10,CD,O
31361,,",",",",O
31362,,ahead,RB,O
31363,,of,IN,O
31364,,Atlanta,NNP,LOC
31365,,bronze,NN,O
31366,,medallist,NN,O
31367,,Ato,NNP,PER
31368,,Boldon,NNP,PER
31369,,who,WP,O
31370,,clocked,VBD,O
31371,,10.12,CD,O
31372,,in,IN,O
31373,,fourth,JJ,O
31374,Sentence: 1231,Christie,NN,PER
31375,,",",",",O
31376,,competing,VBG,O
31377,,in,IN,O
31378,,what,WP,O
31379,,is,VBZ,O
31380,,expected,VBN,O
31381,,to,TO,O
31382,,be,VB,O
31383,,his,PRP$,O
31384,,last,JJ,O
31385,,major,JJ,O
31386,,international,JJ,O
31387,,meeting,NN,O
31388,,",",",",O
31389,,finished,VBD,O
31390,,fifth,NN,O
31391,,in,IN,O
31392,,10.14,CD,O
31393,Sentence: 1232,Lewis,NNP,PER
31394,,",",",",O
31395,,making,VBG,O
31396,,a,DT,O
31397,,rare,JJ,O
31398,,appearance,NN,O
31399,,in,IN,O
31400,,Europe,NNP,LOC
31401,,in,IN,O
31402,,a,DT,O
31403,,sprint,JJ,O
31404,,race,NN,O
31405,,",",",",O
31406,,left,VBD,O
31407,,the,DT,O
31408,,track,NN,O
31409,,with,IN,O
31410,,a,DT,O
31411,,slight,JJ,O
31412,,limp,JJ,O
31413,Sentence: 1233,American,NNP,MISC
31414,,Olympic,NNP,MISC
31415,,high,JJ,O
31416,,hurdles,NNS,O
31417,,champion,VBP,O
31418,,Allen,NNP,PER
31419,,Johnson,NNP,PER
31420,,defied,VBD,O
31421,,the,DT,O
31422,,wet,JJ,O
31423,,conditions,NNS,O
31424,,to,TO,O
31425,,produce,VB,O
31426,,a,DT,O
31427,,brilliant,JJ,O
31428,,12.92,CD,O
31429,,seconds,NNS,O
31430,,in,IN,O
31431,,the,DT,O
31432,,110,CD,O
31433,,metres,NNS,O
31434,,race,NN,O
31435,,",",",",O
31436,,just,RB,O
